model,temp,top_p,question_id,total_seeds,correct_count,wrong_count,accuracy,avg_len_correct,avg_len_wrong,avg_len_all
Qwen-Qwen3-4B,0.6,0.95,3,16,16,0,1.0,4989.62,0.0,4989.62
Qwen-Qwen3-4B,0.6,0.95,4,16,7,9,0.4375,10714.57,22432.11,17305.69
Qwen-Qwen3-4B,0.6,0.95,5,16,15,1,0.9375,15039.93,14725.0,15020.25
Qwen-Qwen3-4B,0.6,0.95,6,16,13,3,0.8125,12806.15,27393.33,15541.25
Qwen-Qwen3-4B,0.6,0.95,7,16,16,0,1.0,5159.5,0.0,5159.5
Qwen-Qwen3-4B,0.6,0.95,8,16,15,1,0.9375,5486.6,5268.0,5472.94
Qwen-Qwen3-4B,0.6,0.95,9,16,15,1,0.9375,7940.27,20323.0,8714.19
Qwen-Qwen3-4B,0.6,0.95,10,16,14,2,0.875,3752.86,32803.0,7384.12
Qwen-Qwen3-4B,0.6,0.95,11,16,14,2,0.875,17414.79,28324.0,18778.44
Qwen-Qwen3-4B,0.6,0.95,12,16,0,16,0.0,0.0,12893.0,12893.0
Qwen-Qwen3-4B,0.6,0.95,13,16,0,16,0.0,0.0,21969.56,21969.56
Qwen-Qwen3-4B,0.6,0.95,14,16,16,0,1.0,8126.5,0.0,8126.5
Qwen-Qwen3-4B,0.6,0.95,15,16,9,7,0.5625,21535.56,34584.29,27244.38
Qwen-Qwen3-4B,0.6,0.95,16,16,14,2,0.875,15245.5,34592.5,17663.88
Qwen-Qwen3-4B,0.6,0.95,17,16,2,14,0.125,14399.0,17614.29,17212.38
Qwen-Qwen3-4B,0.6,0.95,18,16,14,2,0.875,10758.21,26237.5,12693.12
Qwen-Qwen3-4B,0.6,0.95,19,16,0,16,0.0,0.0,23148.62,23148.62
Qwen-Qwen3-4B,0.6,0.95,20,16,12,4,0.75,16977.33,18995.75,17481.94
Qwen-Qwen3-4B,0.6,0.95,21,16,0,16,0.0,0.0,27719.0,27719.0
Qwen-Qwen3-4B,0.6,0.95,22,16,8,8,0.5,11220.38,8925.25,10072.81
Qwen-Qwen3-4B,0.6,0.95,23,16,16,0,1.0,5519.25,0.0,5519.25
Qwen-Qwen3-4B,0.6,0.95,24,16,16,0,1.0,6248.12,0.0,6248.12
Qwen-Qwen3-4B,0.6,0.95,25,16,16,0,1.0,8578.19,0.0,8578.19
Qwen-Qwen3-4B,0.6,0.95,26,16,16,0,1.0,9843.06,0.0,9843.06
Qwen-Qwen3-4B,0.6,0.95,27,16,16,0,1.0,3896.06,0.0,3896.06
Qwen-Qwen3-4B,0.6,0.95,28,16,0,16,0.0,0.0,21779.06,21779.06
Qwen-Qwen3-4B,0.6,0.95,29,16,5,11,0.3125,21377.8,33765.91,29894.62
Qwen-Qwen3-4B,0.6,1.0,0,16,15,1,0.9375,7844.87,5799.0,7717.0
Qwen-Qwen3-4B,0.6,1.0,1,16,13,3,0.8125,10992.31,19372.33,12563.56
Qwen-Qwen3-4B,0.6,1.0,2,16,10,6,0.625,10919.8,25248.0,16292.88
Qwen-Qwen3-4B,0.6,1.0,3,16,16,0,1.0,5510.5,0.0,5510.5
Qwen-Qwen3-4B,0.6,1.0,4,16,11,5,0.6875,8478.0,27937.6,14559.12
Qwen-Qwen3-4B,0.6,1.0,5,16,16,0,1.0,15317.38,0.0,15317.38
Qwen-Qwen3-4B,0.6,1.0,6,16,14,2,0.875,17874.29,22831.5,18493.94
Qwen-Qwen3-4B,0.6,1.0,7,16,16,0,1.0,5904.12,0.0,5904.12
Qwen-Qwen3-4B,0.6,1.0,8,16,16,0,1.0,5381.88,0.0,5381.88
Qwen-Qwen3-4B,0.6,1.0,9,16,16,0,1.0,8096.69,0.0,8096.69
Qwen-Qwen3-4B,0.6,1.0,10,16,16,0,1.0,3940.0,0.0,3940.0
Qwen-Qwen3-4B,0.6,1.0,11,16,13,3,0.8125,15865.92,20099.0,16659.62
Qwen-Qwen3-4B,0.6,1.0,12,16,0,16,0.0,0.0,9036.75,9036.75
Qwen-Qwen3-4B,0.6,1.0,13,16,0,16,0.0,0.0,22224.19,22224.19
Qwen-Qwen3-4B,0.6,1.0,14,16,16,0,1.0,7515.19,0.0,7515.19
Qwen-Qwen3-4B,0.6,1.0,15,16,6,10,0.375,20981.5,33213.1,28626.25
Qwen-Qwen3-4B,0.6,1.0,16,16,15,1,0.9375,16092.53,26324.0,16732.0
Qwen-Qwen3-4B,0.6,1.0,17,16,2,14,0.125,13922.0,18258.0,17716.0
Qwen-Qwen3-4B,0.6,1.0,18,16,16,0,1.0,12153.75,0.0,12153.75
Qwen-Qwen3-4B,0.6,1.0,19,16,0,16,0.0,0.0,22863.0,22863.0
Qwen-Qwen3-4B,0.6,1.0,20,16,13,3,0.8125,18456.69,16157.0,18025.5
Qwen-Qwen3-4B,0.6,1.0,21,16,0,16,0.0,0.0,27239.38,27239.38
Qwen-Qwen3-4B,0.6,1.0,22,16,7,9,0.4375,11632.29,9475.89,10419.31
Qwen-Qwen3-4B,0.6,1.0,23,16,16,0,1.0,5583.06,0.0,5583.06
Qwen-Qwen3-4B,0.6,1.0,24,16,16,0,1.0,6662.94,0.0,6662.94
Qwen-Qwen3-4B,0.6,1.0,25,16,16,0,1.0,7497.62,0.0,7497.62
Qwen-Qwen3-4B,0.6,1.0,26,16,16,0,1.0,8870.0,0.0,8870.0
Qwen-Qwen3-4B,0.6,1.0,27,16,16,0,1.0,3974.56,0.0,3974.56
Qwen-Qwen3-4B,0.6,1.0,28,16,0,16,0.0,0.0,21335.25,21335.25
Qwen-Qwen3-4B,0.6,1.0,29,16,11,5,0.6875,20082.18,31108.2,23527.81
Qwen-Qwen3-4B,0.8,0.7,0,16,16,0,1.0,7235.75,0.0,7235.75
Qwen-Qwen3-4B,0.8,0.7,1,16,15,1,0.9375,10692.47,16978.0,11085.31
Qwen-Qwen3-4B,0.8,0.7,2,16,13,3,0.8125,10812.38,27756.0,13989.31
Qwen-Qwen3-4B,0.8,0.7,3,16,16,0,1.0,5215.19,0.0,5215.19
Qwen-Qwen3-4B,0.8,0.7,4,16,7,9,0.4375,12820.86,24459.78,19367.75
Qwen-Qwen3-4B,0.8,0.7,5,16,12,4,0.75,13985.5,17397.25,14838.44
Qwen-Qwen3-4B,0.8,0.7,6,16,15,1,0.9375,12691.6,12170.0,12659.0
Qwen-Qwen3-4B,0.8,0.7,7,16,16,0,1.0,5254.06,0.0,5254.06
Qwen-Qwen3-4B,0.8,0.7,8,16,16,0,1.0,4931.88,0.0,4931.88
Qwen-Qwen3-4B,0.8,0.7,9,16,15,1,0.9375,8441.6,32918.0,9971.38
Qwen-Qwen3-4B,0.8,0.7,10,16,16,0,1.0,3578.12,0.0,3578.12
Qwen-Qwen3-4B,0.8,0.7,11,16,13,3,0.8125,15430.77,19946.33,16277.44
Qwen-Qwen3-4B,0.8,0.7,12,16,0,16,0.0,0.0,11440.75,11440.75
Qwen-Qwen3-4B,0.8,0.7,13,16,0,16,0.0,0.0,21844.12,21844.12
Qwen-Qwen3-4B,0.8,0.7,14,16,15,1,0.9375,8126.0,13151.0,8440.06
Qwen-Qwen3-4B,0.8,0.7,15,16,7,9,0.4375,23341.43,33670.33,29151.44
Qwen-Qwen3-4B,0.8,0.7,16,16,15,1,0.9375,13603.47,34543.0,14912.19
Qwen-Qwen3-4B,0.8,0.7,17,16,2,14,0.125,12450.0,19332.0,18471.75
Qwen-Qwen3-4B,0.8,0.7,18,16,14,2,0.875,11970.79,22193.5,13248.62
Qwen-Qwen3-4B,0.8,0.7,19,16,0,16,0.0,0.0,26955.44,26955.44
Qwen-Qwen3-4B,0.8,0.7,20,16,16,0,1.0,17343.06,0.0,17343.06
Qwen-Qwen3-4B,0.8,0.7,21,16,0,16,0.0,0.0,27318.31,27318.31
Qwen-Qwen3-4B,0.8,0.7,22,16,7,9,0.4375,12801.29,8576.11,10424.62
Qwen-Qwen3-4B,0.8,0.7,23,16,16,0,1.0,5644.44,0.0,5644.44
Qwen-Qwen3-4B,0.8,0.7,24,16,14,2,0.875,7643.79,33104.5,10826.38
Qwen-Qwen3-4B,0.8,0.7,25,16,16,0,1.0,7638.69,0.0,7638.69
Qwen-Qwen3-4B,0.8,0.7,26,16,16,0,1.0,9335.69,0.0,9335.69
Qwen-Qwen3-4B,0.8,0.7,27,16,16,0,1.0,3720.56,0.0,3720.56
Qwen-Qwen3-4B,0.8,0.7,28,16,0,16,0.0,0.0,21246.44,21246.44
Qwen-Qwen3-4B,0.8,0.7,29,16,10,6,0.625,24225.8,31637.5,27005.19
Qwen-Qwen3-4B,0.8,0.8,0,16,16,0,1.0,6952.94,0.0,6952.94
Qwen-Qwen3-4B,0.8,0.8,1,16,16,0,1.0,11976.31,0.0,11976.31
Qwen-Qwen3-4B,0.8,0.8,2,16,13,3,0.8125,11026.08,23475.33,13360.31
Qwen-Qwen3-4B,0.8,0.8,3,16,15,1,0.9375,5928.2,4300.0,5826.44
Qwen-Qwen3-4B,0.8,0.8,4,16,11,5,0.6875,9573.82,25839.6,14656.88
Qwen-Qwen3-4B,0.8,0.8,5,16,13,3,0.8125,14357.0,17774.33,14997.75
Qwen-Qwen3-4B,0.8,0.8,6,16,11,5,0.6875,12568.55,24347.2,16249.38
Qwen-Qwen3-4B,0.8,0.8,7,16,16,0,1.0,4926.81,0.0,4926.81
Qwen-Qwen3-4B,0.8,0.8,8,16,16,0,1.0,5074.81,0.0,5074.81
Qwen-Qwen3-4B,0.8,0.8,9,16,16,0,1.0,8101.75,0.0,8101.75
Qwen-Qwen3-4B,0.8,0.8,10,16,16,0,1.0,3742.94,0.0,3742.94
Qwen-Qwen3-4B,0.8,0.8,11,16,14,2,0.875,16986.93,20787.0,17461.94
Qwen-Qwen3-4B,0.8,0.8,12,16,0,16,0.0,0.0,11618.75,11618.75
Qwen-Qwen3-4B,0.8,0.8,13,16,0,16,0.0,0.0,21838.38,21838.38
Qwen-Qwen3-4B,0.8,0.8,14,16,15,1,0.9375,9123.07,28430.0,10329.75
Qwen-Qwen3-4B,0.8,0.8,15,16,10,6,0.625,21011.6,33698.33,25769.12
Qwen-Qwen3-4B,0.8,0.8,16,16,13,3,0.8125,15790.54,31553.0,18746.0
Qwen-Qwen3-4B,0.8,0.8,17,16,2,14,0.125,10176.0,17993.0,17015.88
Qwen-Qwen3-4B,0.8,0.8,18,16,16,0,1.0,10656.06,0.0,10656.06
Qwen-Qwen3-4B,0.8,0.8,19,16,1,15,0.0625,21904.0,21394.0,21425.88
Qwen-Qwen3-4B,0.8,0.8,20,16,12,4,0.75,19107.08,27589.5,21227.69
Qwen-Qwen3-4B,0.8,0.8,21,16,0,16,0.0,0.0,28979.25,28979.25
Qwen-Qwen3-4B,0.8,0.8,22,16,5,11,0.3125,11878.4,9889.0,10510.69
Qwen-Qwen3-4B,0.8,0.8,23,16,16,0,1.0,5508.56,0.0,5508.56
Qwen-Qwen3-4B,0.8,0.8,24,16,16,0,1.0,8463.0,0.0,8463.0
Qwen-Qwen3-4B,0.8,0.8,25,16,16,0,1.0,8075.5,0.0,8075.5
Qwen-Qwen3-4B,0.8,0.8,26,16,16,0,1.0,8775.94,0.0,8775.94
Qwen-Qwen3-4B,0.8,0.8,27,16,16,0,1.0,3636.56,0.0,3636.56
Qwen-Qwen3-4B,0.8,0.8,28,16,0,16,0.0,0.0,22504.81,22504.81
Qwen-Qwen3-4B,0.8,0.8,29,16,9,7,0.5625,22091.22,34273.86,27421.12
Qwen-Qwen3-4B,0.8,0.9,0,16,16,0,1.0,7446.44,0.0,7446.44
Qwen-Qwen3-4B,0.8,0.9,1,16,13,3,0.8125,11796.08,19865.67,13309.12
Qwen-Qwen3-4B,0.8,0.9,2,16,14,2,0.875,12618.5,19693.5,13502.88
Qwen-Qwen3-4B,0.8,0.9,3,16,16,0,1.0,5223.62,0.0,5223.62
Qwen-Qwen3-4B,0.8,0.9,4,16,10,6,0.625,9497.9,23940.67,14913.94
Qwen-Qwen3-4B,0.8,0.9,5,16,16,0,1.0,14905.19,0.0,14905.19
Qwen-Qwen3-4B,0.8,0.9,6,16,13,3,0.8125,11503.31,15819.0,12312.5
Qwen-Qwen3-4B,0.8,0.9,7,16,16,0,1.0,6018.06,0.0,6018.06
Qwen-Qwen3-4B,0.8,0.9,8,16,16,0,1.0,5328.31,0.0,5328.31
Qwen-Qwen3-4B,0.8,0.9,9,16,16,0,1.0,9109.12,0.0,9109.12
Qwen-Qwen3-4B,0.8,0.9,10,16,14,2,0.875,3873.64,32827.0,7492.81
Qwen-Qwen3-4B,0.8,0.9,11,16,13,3,0.8125,16581.23,23627.0,17902.31
Qwen-Qwen3-4B,0.8,0.9,12,16,0,16,0.0,0.0,9655.0,9655.0
Qwen-Qwen3-4B,0.8,0.9,13,16,0,16,0.0,0.0,21752.19,21752.19
Qwen-Qwen3-4B,0.8,0.9,14,16,16,0,1.0,8938.25,0.0,8938.25
Qwen-Qwen3-4B,0.8,0.9,15,16,6,10,0.375,13126.33,34475.9,26469.81
Qwen-Qwen3-4B,0.8,0.9,16,16,16,0,1.0,15065.19,0.0,15065.19
Qwen-Qwen3-4B,0.8,0.9,17,16,4,12,0.25,11830.25,18042.42,16489.38
Qwen-Qwen3-4B,0.8,0.9,18,16,15,1,0.9375,11727.0,34249.0,13134.62
Qwen-Qwen3-4B,0.8,0.9,19,16,0,16,0.0,0.0,21722.44,21722.44
Qwen-Qwen3-4B,0.8,0.9,20,16,13,3,0.8125,16388.08,24938.0,17991.19
Qwen-Qwen3-4B,0.8,0.9,21,16,0,16,0.0,0.0,26660.0,26660.0
Qwen-Qwen3-4B,0.8,0.9,22,16,7,9,0.4375,12761.57,9682.44,11029.56
Qwen-Qwen3-4B,0.8,0.9,23,16,15,1,0.9375,5893.33,4067.0,5779.19
Qwen-Qwen3-4B,0.8,0.9,24,16,16,0,1.0,7031.12,0.0,7031.12
Qwen-Qwen3-4B,0.8,0.9,25,16,16,0,1.0,8010.12,0.0,8010.12
Qwen-Qwen3-4B,0.8,0.9,26,16,16,0,1.0,9471.31,0.0,9471.31
Qwen-Qwen3-4B,0.8,0.9,27,16,16,0,1.0,3697.12,0.0,3697.12
Qwen-Qwen3-4B,0.8,0.9,28,16,0,16,0.0,0.0,21784.0,21784.0
Qwen-Qwen3-4B,0.8,0.9,29,16,8,8,0.5,20518.0,31261.0,25889.5
Qwen-Qwen3-4B,0.8,0.95,0,16,16,0,1.0,7724.75,0.0,7724.75
Qwen-Qwen3-4B,0.8,0.95,1,16,16,0,1.0,13642.44,0.0,13642.44
Qwen-Qwen3-4B,0.8,0.95,2,16,13,3,0.8125,12637.62,24745.67,14907.88
Qwen-Qwen3-4B,0.8,0.95,3,16,16,0,1.0,5447.31,0.0,5447.31
Qwen-Qwen3-4B,0.8,0.95,4,16,10,6,0.625,9658.6,22919.17,14631.31
Qwen-Qwen3-4B,0.8,0.95,5,16,14,2,0.875,16420.21,20478.0,16927.44
Qwen-Qwen3-4B,0.8,0.95,6,16,15,1,0.9375,13414.4,12780.0,13374.75
Qwen-Qwen3-4B,0.8,0.95,7,16,16,0,1.0,5572.81,0.0,5572.81
Qwen-Qwen3-4B,0.8,0.95,8,16,16,0,1.0,5128.44,0.0,5128.44
Qwen-Qwen3-4B,0.8,0.95,9,16,16,0,1.0,7693.38,0.0,7693.38
Qwen-Qwen3-4B,0.8,0.95,10,16,16,0,1.0,3867.0,0.0,3867.0
Qwen-Qwen3-4B,0.8,0.95,11,16,15,1,0.9375,18447.2,24599.0,18831.69
Qwen-Qwen3-4B,0.8,0.95,12,16,0,16,0.0,0.0,8520.5,8520.5
Qwen-Qwen3-4B,0.8,0.95,13,16,0,16,0.0,0.0,20786.25,20786.25
Qwen-Qwen3-4B,0.8,0.95,14,16,14,2,0.875,8499.07,19305.0,9849.81
Qwen-Qwen3-4B,0.8,0.95,15,16,9,7,0.5625,22177.56,31007.29,26040.56
Qwen-Qwen3-4B,0.8,0.95,16,16,15,1,0.9375,13176.33,32495.0,14383.75
Qwen-Qwen3-4B,0.8,0.95,17,16,3,13,0.1875,12066.33,18727.31,17478.38
Qwen-Qwen3-4B,0.8,0.95,18,16,15,1,0.9375,11820.4,8266.0,11598.25
Qwen-Qwen3-4B,0.8,0.95,19,16,0,16,0.0,0.0,21760.56,21760.56
Qwen-Qwen3-4B,0.8,0.95,20,16,10,6,0.625,18918.7,17664.17,18448.25
Qwen-Qwen3-4B,0.8,0.95,21,16,0,16,0.0,0.0,28249.75,28249.75
Qwen-Qwen3-4B,0.8,0.95,22,16,4,12,0.25,12309.25,9172.0,9956.31
Qwen-Qwen3-4B,0.8,0.95,23,16,16,0,1.0,5553.81,0.0,5553.81
Qwen-Qwen3-4B,0.8,0.95,24,16,16,0,1.0,6306.62,0.0,6306.62
Qwen-Qwen3-4B,0.8,0.95,25,16,16,0,1.0,8812.0,0.0,8812.0
Qwen-Qwen3-4B,0.8,0.95,26,16,16,0,1.0,9131.44,0.0,9131.44
Qwen-Qwen3-4B,0.8,0.95,27,16,16,0,1.0,3687.94,0.0,3687.94
Qwen-Qwen3-4B,0.8,0.95,28,16,0,16,0.0,0.0,22486.38,22486.38
Qwen-Qwen3-4B,0.8,0.95,29,16,8,8,0.5,19899.5,32324.0,26111.75
Qwen-Qwen3-4B,0.8,1.0,0,16,14,2,0.875,8452.36,6188.0,8169.31
Qwen-Qwen3-4B,0.8,1.0,1,16,14,2,0.875,10972.07,15955.5,11595.0
Qwen-Qwen3-4B,0.8,1.0,2,16,12,4,0.75,10739.83,28850.25,15267.44
Qwen-Qwen3-4B,0.8,1.0,3,16,16,0,1.0,5358.06,0.0,5358.06
Qwen-Qwen3-4B,0.8,1.0,4,16,10,6,0.625,9549.4,26634.67,15956.38
Qwen-Qwen3-4B,0.8,1.0,5,16,15,1,0.9375,13099.13,16021.0,13281.75
Qwen-Qwen3-4B,0.8,1.0,6,16,16,0,1.0,11300.81,0.0,11300.81
Qwen-Qwen3-4B,0.8,1.0,7,16,16,0,1.0,5547.12,0.0,5547.12
Qwen-Qwen3-4B,0.8,1.0,8,16,16,0,1.0,4732.69,0.0,4732.69
Qwen-Qwen3-4B,0.8,1.0,9,16,15,1,0.9375,9201.0,22476.0,10030.69
Qwen-Qwen3-4B,0.8,1.0,10,16,16,0,1.0,3739.94,0.0,3739.94
Qwen-Qwen3-4B,0.8,1.0,11,16,14,2,0.875,16253.0,20204.5,16746.94
Qwen-Qwen3-4B,0.8,1.0,12,16,0,16,0.0,0.0,10051.5,10051.5
Qwen-Qwen3-4B,0.8,1.0,13,16,0,16,0.0,0.0,21969.06,21969.06
Qwen-Qwen3-4B,0.8,1.0,14,16,16,0,1.0,9221.12,0.0,9221.12
Qwen-Qwen3-4B,0.8,1.0,15,16,8,8,0.5,23413.62,33107.75,28260.69
Qwen-Qwen3-4B,0.8,1.0,16,16,15,1,0.9375,17927.67,25318.0,18389.56
Qwen-Qwen3-4B,0.8,1.0,17,16,0,16,0.0,0.0,18064.25,18064.25
Qwen-Qwen3-4B,0.8,1.0,18,16,16,0,1.0,14040.62,0.0,14040.62
Qwen-Qwen3-4B,0.8,1.0,19,16,0,16,0.0,0.0,21381.56,21381.56
Qwen-Qwen3-4B,0.8,1.0,20,16,11,5,0.6875,19545.82,20188.4,19746.62
Qwen-Qwen3-4B,0.8,1.0,21,16,0,16,0.0,0.0,29523.56,29523.56
Qwen-Qwen3-4B,0.8,1.0,22,16,9,7,0.5625,10831.22,8507.0,9814.38
Qwen-Qwen3-4B,0.8,1.0,23,16,16,0,1.0,5471.5,0.0,5471.5
Qwen-Qwen3-4B,0.8,1.0,24,16,16,0,1.0,6748.06,0.0,6748.06
Qwen-Qwen3-4B,0.8,1.0,25,16,16,0,1.0,7718.25,0.0,7718.25
Qwen-Qwen3-4B,0.8,1.0,26,16,16,0,1.0,9298.25,0.0,9298.25
Qwen-Qwen3-4B,0.8,1.0,27,16,16,0,1.0,3593.62,0.0,3593.62
Qwen-Qwen3-4B,0.8,1.0,28,16,0,16,0.0,0.0,23519.81,23519.81
Qwen-Qwen3-4B,0.8,1.0,29,16,8,8,0.5,18624.38,32688.88,25656.62
Qwen-Qwen3-4B,1.0,0.7,0,16,16,0,1.0,7375.62,0.0,7375.62
Qwen-Qwen3-4B,1.0,0.7,1,16,16,0,1.0,10864.56,0.0,10864.56
Qwen-Qwen3-4B,1.0,0.7,2,16,10,6,0.625,10345.4,27319.83,16710.81
Qwen-Qwen3-4B,1.0,0.7,3,16,16,0,1.0,4818.0,0.0,4818.0
Qwen-Qwen3-4B,1.0,0.7,4,16,13,3,0.8125,10584.77,25415.33,13365.5
Qwen-Qwen3-4B,1.0,0.7,5,16,16,0,1.0,15608.0,0.0,15608.0
Qwen-Qwen3-4B,1.0,0.7,6,16,13,3,0.8125,12933.08,22261.67,14682.19
Qwen-Qwen3-4B,1.0,0.7,7,16,16,0,1.0,6033.06,0.0,6033.06
Qwen-Qwen3-4B,1.0,0.7,8,16,16,0,1.0,4772.62,0.0,4772.62
Qwen-Qwen3-4B,1.0,0.7,9,16,16,0,1.0,10450.06,0.0,10450.06
Qwen-Qwen3-4B,1.0,0.7,10,16,16,0,1.0,3696.25,0.0,3696.25
Qwen-Qwen3-4B,1.0,0.7,11,16,16,0,1.0,17207.19,0.0,17207.19
Qwen-Qwen3-4B,1.0,0.7,12,16,0,16,0.0,0.0,8228.12,8228.12
Qwen-Qwen3-4B,1.0,0.7,13,16,0,16,0.0,0.0,19330.5,19330.5
Qwen-Qwen3-4B,1.0,0.7,14,16,15,1,0.9375,8312.6,31123.0,9738.25
Qwen-Qwen3-4B,1.0,0.7,15,16,8,8,0.5,19006.62,34472.12,26739.38
Qwen-Qwen3-4B,1.0,0.7,16,16,16,0,1.0,16360.81,0.0,16360.81
Qwen-Qwen3-4B,1.0,0.7,17,16,3,13,0.1875,10789.0,16933.77,15781.62
Qwen-Qwen3-4B,1.0,0.7,18,16,16,0,1.0,10879.94,0.0,10879.94
Qwen-Qwen3-4B,1.0,0.7,19,16,0,16,0.0,0.0,23151.81,23151.81
Qwen-Qwen3-4B,1.0,0.7,20,16,16,0,1.0,18987.06,0.0,18987.06
Qwen-Qwen3-4B,1.0,0.7,21,16,0,16,0.0,0.0,28161.12,28161.12
Qwen-Qwen3-4B,1.0,0.7,22,16,9,7,0.5625,10481.33,10595.57,10531.31
Qwen-Qwen3-4B,1.0,0.7,23,16,16,0,1.0,5498.75,0.0,5498.75
Qwen-Qwen3-4B,1.0,0.7,24,16,16,0,1.0,7872.0,0.0,7872.0
Qwen-Qwen3-4B,1.0,0.7,25,16,16,0,1.0,7719.62,0.0,7719.62
Qwen-Qwen3-4B,1.0,0.7,26,16,16,0,1.0,9142.31,0.0,9142.31
Qwen-Qwen3-4B,1.0,0.7,27,16,16,0,1.0,3640.25,0.0,3640.25
Qwen-Qwen3-4B,1.0,0.7,28,16,0,16,0.0,0.0,21447.31,21447.31
Qwen-Qwen3-4B,1.0,0.7,29,16,6,10,0.375,18125.0,33362.3,27648.31
Qwen-Qwen3-4B,1.0,0.8,0,16,16,0,1.0,7671.38,0.0,7671.38
Qwen-Qwen3-4B,1.0,0.8,1,16,15,1,0.9375,11717.6,13345.0,11819.31
Qwen-Qwen3-4B,1.0,0.8,2,16,11,5,0.6875,10881.91,27521.6,16081.81
Qwen-Qwen3-4B,1.0,0.8,3,16,16,0,1.0,5044.94,0.0,5044.94
Qwen-Qwen3-4B,1.0,0.8,4,16,8,8,0.5,11761.62,23987.88,17874.75
Qwen-Qwen3-4B,1.0,0.8,5,16,16,0,1.0,13551.38,0.0,13551.38
Qwen-Qwen3-4B,1.0,0.8,6,16,15,1,0.9375,12417.47,33887.0,13759.31
Qwen-Qwen3-4B,1.0,0.8,7,16,16,0,1.0,6471.81,0.0,6471.81
Qwen-Qwen3-4B,1.0,0.8,8,16,15,1,0.9375,4877.27,11436.0,5287.19
Qwen-Qwen3-4B,1.0,0.8,9,16,15,1,0.9375,8745.47,8253.0,8714.69
Qwen-Qwen3-4B,1.0,0.8,10,16,16,0,1.0,3965.81,0.0,3965.81
Qwen-Qwen3-4B,1.0,0.8,11,16,13,3,0.8125,16541.23,21631.0,17495.56
Qwen-Qwen3-4B,1.0,0.8,12,16,0,16,0.0,0.0,10917.81,10917.81
Qwen-Qwen3-4B,1.0,0.8,13,16,0,16,0.0,0.0,22934.12,22934.12
Qwen-Qwen3-4B,1.0,0.8,14,16,16,0,1.0,8718.12,0.0,8718.12
Qwen-Qwen3-4B,1.0,0.8,15,16,11,5,0.6875,22800.09,33381.4,26106.75
Qwen-Qwen3-4B,1.0,0.8,16,16,14,2,0.875,14766.43,29116.5,16560.19
Qwen-Qwen3-4B,1.0,0.8,17,16,4,12,0.25,10546.25,17921.0,16077.31
Qwen-Qwen3-4B,1.0,0.8,18,16,16,0,1.0,12199.81,0.0,12199.81
Qwen-Qwen3-4B,1.0,0.8,19,16,0,16,0.0,0.0,21298.0,21298.0
Qwen-Qwen3-4B,1.0,0.8,20,16,12,4,0.75,17358.92,22051.75,18532.12
Qwen-Qwen3-4B,1.0,0.8,21,16,2,14,0.125,22715.0,27731.93,27104.81
Qwen-Qwen3-4B,1.0,0.8,22,16,10,6,0.625,10971.7,8591.5,10079.12
Qwen-Qwen3-4B,1.0,0.8,23,16,16,0,1.0,5470.75,0.0,5470.75
Qwen-Qwen3-4B,1.0,0.8,24,16,16,0,1.0,7298.81,0.0,7298.81
Qwen-Qwen3-4B,1.0,0.8,25,16,16,0,1.0,7630.0,0.0,7630.0
Qwen-Qwen3-4B,1.0,0.8,26,16,15,1,0.9375,10086.07,11848.0,10196.19
Qwen-Qwen3-4B,1.0,0.8,27,16,16,0,1.0,3758.25,0.0,3758.25
Qwen-Qwen3-4B,1.0,0.8,28,16,0,16,0.0,0.0,21591.94,21591.94
Qwen-Qwen3-4B,1.0,0.8,29,16,7,9,0.4375,22366.71,32935.11,28311.44
Qwen-Qwen3-4B,1.0,0.9,0,16,16,0,1.0,6799.5,0.0,6799.5
Qwen-Qwen3-4B,1.0,0.9,1,16,16,0,1.0,11668.69,0.0,11668.69
Qwen-Qwen3-4B,1.0,0.9,2,16,11,5,0.6875,11556.0,26477.0,16218.81
Qwen-Qwen3-4B,1.0,0.9,3,16,16,0,1.0,5532.0,0.0,5532.0
Qwen-Qwen3-4B,1.0,0.9,4,16,9,7,0.5625,11574.44,25294.14,17576.81
Qwen-Qwen3-4B,1.0,0.9,5,16,14,2,0.875,15757.21,21269.5,16446.25
Qwen-Qwen3-4B,1.0,0.9,6,16,15,1,0.9375,14334.13,18797.0,14613.06
Qwen-Qwen3-4B,1.0,0.9,7,16,16,0,1.0,5514.44,0.0,5514.44
Qwen-Qwen3-4B,1.0,0.9,8,16,16,0,1.0,5083.25,0.0,5083.25
Qwen-Qwen3-4B,1.0,0.9,9,16,15,1,0.9375,9354.87,18464.0,9924.19
Qwen-Qwen3-4B,1.0,0.9,10,16,16,0,1.0,3946.5,0.0,3946.5
Qwen-Qwen3-4B,1.0,0.9,11,16,16,0,1.0,18628.69,0.0,18628.69
Qwen-Qwen3-4B,1.0,0.9,12,16,0,16,0.0,0.0,12155.69,12155.69
Qwen-Qwen3-4B,1.0,0.9,13,16,0,16,0.0,0.0,18790.62,18790.62
Qwen-Qwen3-4B,1.0,0.9,14,16,16,0,1.0,8063.62,0.0,8063.62
Qwen-Qwen3-4B,1.0,0.9,15,16,8,8,0.5,26415.0,33357.0,29886.0
Qwen-Qwen3-4B,1.0,0.9,16,16,16,0,1.0,15875.88,0.0,15875.88
Qwen-Qwen3-4B,1.0,0.9,17,16,2,14,0.125,11233.5,17480.64,16699.75
Qwen-Qwen3-4B,1.0,0.9,18,16,16,0,1.0,12567.56,0.0,12567.56
